['480.0', '13951728', '25.0', '2.7163671875000004']
['480.0', '13953524', '25.0', '2.7172441406249996']
['480.0', '13952987', '25.0', '2.7169819335937504']
['480.0', '13953360', '25.0', '2.7171640625']
['480.0', '13953496', '25.0', '2.7172304687500004']
['480.0', '13954129', '25.0', '2.7175395507812503']
['480.0', '13952654', '25.0', '2.7168193359375']
['480.0', '13953731', '25.0', '2.71734521484375']
['480.0', '13954272', '25.0', '2.7176093750000003']
['500.0', '13951346', '26.0', '2.7161806640624997']
['500.0', '13951905', '26.0', '2.7164536132812502']
['500.0', '13952696', '26.0', '2.71683984375']
['500.0', '13950834', '26.0', '2.7159306640625003']
['500.0', '13952344', '26.0', '2.7166679687500004']
['500.0', '13952410', '26.0', '2.7167001953125']
['500.0', '13952684', '26.0', '2.7168339843750005']
['500.0', '13952620', '26.0', '2.7168027343750003']
['500.0', '13951418', '26.0', '2.7162158203124998']
['500.0', '13953056', '26.0', '2.717015625']
['500.0', '13953671', '26.0', '2.71731591796875']
['500.0', '13951873', '26.0', '2.7164379882812497']
['500.0', '13951682', '26.0', '2.7163447265625003']
['500.0', '13952975', '26.0', '2.71697607421875']
['500.0', '13952886', '26.0', '2.7169326171875']
['500.0', '13953065', '26.0', '2.71702001953125']
['500.0', '13951911', '26.0', '2.71645654296875']
['500.0', '13952465', '26.0', '2.71672705078125']
['500.0', '13953563', '26.0', '2.71726318359375']
['500.0', '13952758', '26.0', '2.7168701171875']
['500.0', '13950968', '26.0', '2.7159960937500003']
['500.0', '13953379', '26.0', '2.7171733398437503']
['500.0', '13951882', '26.0', '2.7164423828124997']
['500.0', '13952619', '26.0', '2.71680224609375']
['500.0', '13952507', '26.0', '2.7167475585937497']
['500.0', '13952078', '26.0', '2.7165380859374997']
['500.0', '13951810', '26.0', '2.7164072265624997']
['500.0', '13950318', '26.0', '2.7156787109375005']
['500.0', '13953050', '26.0', '2.7170126953125004']
['500.0', '13952442', '26.0', '2.7167158203125004']
['500.0', '13951790', '26.0', '2.7163974609375003']
['500.0', '13952363', '26.0', '2.7166772460937505']
['500.0', '13953089', '26.0', '2.71703173828125']
['500.0', '13952309', '26.0', '2.7166508789062505']
['500.0', '13952699', '26.0', '2.71684130859375']
['500.0', '13952230', '26.0', '2.7166123046874997']
['500.0', '13952974', '26.0', '2.7169755859375']
['500.0', '13952772', '26.0', '2.7168769531250003']
['500.0', '13954696', '26.0', '2.71781640625']
['500.0', '13952429', '26.0', '2.71670947265625']
['500.0', '13951021', '26.0', '2.7160219726562502']
['500.0', '13952391', '26.0', '2.7166909179687497']
['500.0', '13949379', '26.0', '2.7152202148437503']
['500.0', '13955478', '26.0', '2.7181982421875004']
['500.0', '13948580', '26.0', '2.714830078125']
['500.0', '13955012', '26.0', '2.717970703125']
['500.0', '13954153', '26.0', '2.71755126953125']
['500.0', '13953276', '26.0', '2.717123046875']
['500.0', '13953673', '26.0', '2.7173168945312502']
['500.0', '13950404', '26.0', '2.715720703125']
['500.0', '13953117', '26.0', '2.71704541015625']
['500.0', '13951191', '26.0', '2.7161049804687503']
['500.0', '13953471', '26.0', '2.7172182617187497']
['500.0', '13952219', '26.0', '2.7166069335937504']
['500.0', '13953506', '26.0', '2.7172353515624996']
['500.0', '13953481', '26.0', '2.71722314453125']
['500.0', '13952550', '26.0', '2.7167685546875004']
['500.0', '13953125', '26.0', '2.71704931640625']
['500.0', '13953373', '26.0', '2.7171704101562497']
['500.0', '13953692', '26.0', '2.7173261718750004']
['500.0', '13954023', '26.0', '2.7174877929687504']
['500.0', '13952755', '26.0', '2.7168686523437504']
['500.0', '13954074', '26.0', '2.7175126953125']
['500.0', '13952356', '26.0', '2.716673828125']
['500.0', '13954705', '26.0', '2.71782080078125']
['500.0', '13952295', '26.0', '2.71664404296875']
['500.0', '13954654', '26.0', '2.7177958984375']
['500.0', '13951656', '26.0', '2.7163320312500003']
['500.0', '13956447', '26.0', '2.71867138671875']
['500.0', '13954399', '26.0', '2.7176713867187496']
['500.0', '13954594', '26.0', '2.7177666015625004']
['500.0', '13954758', '26.0', '2.7178466796875']
['500.0', '13952464', '26.0', '2.7167265625']
['500.0', '13955422', '26.0', '2.7181708984375']
['500.0', '13953409', '26.0', '2.7171879882812497']
['500.0', '13955327', '26.0', '2.7181245117187505']
['500.0', '13952428', '26.0', '2.716708984375']
['500.0', '13951149', '26.0', '2.7160844726562496']
['500.0', '13954756', '26.0', '2.7178457031249996']
['500.0', '13953226', '26.0', '2.7170986328125']
['500.0', '13952163', '26.0', '2.71657958984375']
['500.0', '13954675', '26.0', '2.7178061523437504']
['500.0', '13950957', '26.0', '2.71599072265625']
['500.0', '13953081', '26.0', '2.71702783203125']
['500.0', '13952295', '26.0', '2.71664404296875']
['500.0', '13954303', '26.0', '2.71762451171875']
['500.0', '13952587', '26.0', '2.7167866210937497']
['500.0', '13953480', '26.0', '2.7172226562499997']
['500.0', '13955221', '26.0', '2.7180727539062497']
['500.0', '13953906', '26.0', '2.7174306640625003']
['500.0', '13953754', '26.0', '2.7173564453125003']
['500.0', '13954378', '26.0', '2.7176611328125']
['500.0', '13953682', '26.0', '2.7173212890625003']
['500.0', '13954385', '26.0', '2.71766455078125']
['500.0', '13955247', '26.0', '2.7180854492187496']
['500.0', '13954597', '26.0', '2.71776806640625']
['500.0', '13953947', '26.0', '2.71745068359375']
['500.0', '13952502', '26.0', '2.7167451171875']
['500.0', '13954293', '26.0', '2.7176196289062498']
['500.0', '13954062', '26.0', '2.7175068359375']
['500.0', '13953694', '26.0', '2.7173271484374997']
['500.0', '13953748', '26.0', '2.7173535156249997']
['500.0', '13954345', '26.0', '2.7176450195312505']
['500.0', '13955772', '26.0', '2.7183417968750003']
['500.0', '13954226', '26.0', '2.7175869140625']
['500.0', '13954101', '26.0', '2.71752587890625']
['500.0', '13954026', '26.0', '2.7174892578125']
['500.0', '13954624', '26.0', '2.71778125']
['500.0', '13953208', '26.0', '2.71708984375']
['500.0', '13954513', '26.0', '2.7177270507812503']
['500.0', '13953829', '26.0', '2.71739306640625']
['500.0', '13954953', '26.0', '2.7179418945312497']
['500.0', '13954512', '26.0', '2.7177265625']
['500.0', '13953522', '26.0', '2.7172431640625003']
['500.0', '13955862', '26.0', '2.7183857421875004']
['520.0', '13953698', '27.0', '2.7173291015625']
['520.0', '13953443', '27.0', '2.7172045898437505']
['520.0', '13955687', '27.0', '2.71830029296875']
['520.0', '13955208', '27.0', '2.71806640625']
['520.0', '13955353', '27.0', '2.7181372070312504']
['520.0', '13955562', '27.0', '2.7182392578125']
['520.0', '13954714', '27.0', '2.7178251953125']
['520.0', '13952595', '27.0', '2.7167905273437505']
['520.0', '13953783', '27.0', '2.7173706054687496']
['520.0', '13955487', '27.0', '2.7182026367187504']
['520.0', '13953236', '27.0', '2.7171035156250003']
['520.0', '13954930', '27.0', '2.7179306640625']
['520.0', '13953973', '27.0', '2.71746337890625']
['520.0', '13955077', '27.0', '2.7180024414062505']
['520.0', '13954048', '27.0', '2.7175000000000002']
['520.0', '13955057', '27.0', '2.7179926757812503']
['520.0', '13954840', '27.0', '2.71788671875']
['520.0', '13953864', '27.0', '2.7174101562499997']
['520.0', '13953837', '27.0', '2.7173969726562497']
['520.0', '13955175', '27.0', '2.7180502929687504']
['520.0', '13954484', '27.0', '2.717712890625']
['520.0', '13954848', '27.0', '2.717890625']
['520.0', '13953691', '27.0', '2.7173256835937503']
['520.0', '13955593', '27.0', '2.7182543945312503']
['520.0', '13954540', '27.0', '2.7177402343750003']
['520.0', '13955397', '27.0', '2.7181586914062503']
['520.0', '13954910', '27.0', '2.7179208984375']
['520.0', '13954348', '27.0', '2.717646484375']
['520.0', '13954015', '27.0', '2.7174838867187496']
['520.0', '13955206', '27.0', '2.7180654296875']
['520.0', '13953387', '27.0', '2.71717724609375']
['520.0', '13955834', '27.0', '2.7183720703125003']
['520.0', '13955543', '27.0', '2.7182299804687498']
['520.0', '13954388', '27.0', '2.7176660156250003']
['520.0', '13956250', '27.0', '2.7185751953125']
['520.0', '13955813', '27.0', '2.71836181640625']
['520.0', '13955463', '27.0', '2.71819091796875']
['520.0', '13954493', '27.0', '2.71771728515625']
['520.0', '13955871', '27.0', '2.7183901367187504']
['520.0', '13955365', '27.0', '2.71814306640625']
['520.0', '13955050', '27.0', '2.7179892578125004']
['520.0', '13954508', '27.0', '2.717724609375']
['520.0', '13955163', '27.0', '2.71804443359375']
['520.0', '13954499', '27.0', '2.71772021484375']
['520.0', '13954773', '27.0', '2.7178540039062504']
['520.0', '13953958', '27.0', '2.7174560546875']
['520.0', '13955074', '27.0', '2.7180009765625']
['520.0', '13955330', '27.0', '2.7181259765625']
['520.0', '13956788', '27.0', '2.718837890625']
['520.0', '13954987', '27.0', '2.7179584960937504']
['520.0', '13955365', '27.0', '2.71814306640625']
['520.0', '13953288', '27.0', '2.71712890625']
['520.0', '13955398', '27.0', '2.7181591796875004']
['520.0', '13953952', '27.0', '2.7174531250000005']
['520.0', '13953829', '27.0', '2.71739306640625']
['520.0', '13955663', '27.0', '2.71828857421875']
['520.0', '13954166', '27.0', '2.7175576171875004']
['520.0', '13954395', '27.0', '2.71766943359375']
['520.0', '13954012', '27.0', '2.717482421875']
['520.0', '13952911', '27.0', '2.71694482421875']
['520.0', '13953051', '27.0', '2.7170131835937497']
['520.0', '13953557', '27.0', '2.7172602539062503']
['520.0', '13955995', '27.0', '2.7184506835937503']
['520.0', '13952532', '27.0', '2.7167597656250004']
['520.0', '13955660', '27.0', '2.718287109375']
['520.0', '13955529', '27.0', '2.71822314453125']
['520.0', '13954874', '27.0', '2.7179033203125']
['520.0', '13955578', '27.0', '2.7182470703124997']
['520.0', '13952541', '27.0', '2.7167641601562504']
['520.0', '13956124', '27.0', '2.718513671875']
['520.0', '13952547', '27.0', '2.71676708984375']
['520.0', '13953382', '27.0', '2.7171748046874997']
['520.0', '13954198', '27.0', '2.7175732421875']
['520.0', '13952365', '27.0', '2.71667822265625']
['520.0', '13955366', '27.0', '2.7181435546875']
['520.0', '13953729', '27.0', '2.7173442382812505']
['520.0', '13954718', '27.0', '2.7178271484375003']
['520.0', '13954621', '27.0', '2.7177797851562504']
['520.0', '13955935', '27.0', '2.7184213867187497']
['520.0', '13955312', '27.0', '2.7181171875']
['520.0', '13955928', '27.0', '2.71841796875']
['520.0', '13955978', '27.0', '2.7184423828125004']
['520.0', '13953950', '27.0', '2.7174521484375003']
['520.0', '13953711', '27.0', '2.7173354492187505']
['520.0', '13952916', '27.0', '2.7169472656250004']
['520.0', '13955550', '27.0', '2.7182333984375004']
['520.0', '13952787', '27.0', '2.71688427734375']
['520.0', '13955378', '27.0', '2.7181494140625']
['520.0', '13955226', '27.0', '2.7180751953125']
['520.0', '13955912', '27.0', '2.71841015625']
['520.0', '13955955', '27.0', '2.71843115234375']
['520.0', '13953505', '27.0', '2.7172348632812504']
['520.0', '13955811', '27.0', '2.7183608398437498']
['520.0', '13953946', '27.0', '2.7174501953125']
['520.0', '13955322', '27.0', '2.7181220703125']
['520.0', '13952956', '27.0', '2.716966796875']
['520.0', '13955087', '27.0', '2.7180073242187497']
['520.0', '13954628', '27.0', '2.717783203125']
['520.0', '13954095', '27.0', '2.7175229492187505']
['520.0', '13954672', '27.0', '2.7178046875']
['520.0', '13954915', '27.0', '2.7179233398437503']
['520.0', '13954277', '27.0', '2.71761181640625']
['520.0', '13954184', '27.0', '2.7175664062500005']
['520.0', '13954126', '27.0', '2.7175380859375']
['520.0', '13954645', '27.0', '2.71779150390625']
['520.0', '13955422', '27.0', '2.7181708984375']
['520.0', '13952977', '27.0', '2.7169770507812503']
['520.0', '13954198', '27.0', '2.7175732421875']
['520.0', '13953118', '27.0', '2.7170458984375']
['520.0', '13954842', '27.0', '2.7178876953125']
['520.0', '13954780', '27.0', '2.7178574218750002']
['520.0', '13955200', '27.0', '2.7180625000000003']
['520.0', '13955373', '27.0', '2.7181469726562497']
['520.0', '13954265', '27.0', '2.7176059570312496']
['520.0', '13952836', '27.0', '2.7169082031250005']
['520.0', '13953692', '27.0', '2.7173261718750004']
['520.0', '13953120', '27.0', '2.7170468750000003']
['540.0', '13952131', '28.0', '2.7165639648437496']
['540.0', '13951875', '28.0', '2.71643896484375']
['540.0', '13953148', '28.0', '2.7170605468750004']
['540.0', '13951814', '28.0', '2.7164091796875']
['540.0', '13953571', '28.0', '2.71726708984375']
['540.0', '13954220', '28.0', '2.7175839843750005']
['540.0', '13951989', '28.0', '2.7164946289062497']
['540.0', '13954382', '28.0', '2.7176630859374997']
['540.0', '13951680', '28.0', '2.71634375']
['540.0', '13954377', '28.0', '2.71766064453125']
['540.0', '13952670', '28.0', '2.7168271484375']
['540.0', '13951387', '28.0', '2.71620068359375']
['540.0', '13953866', '28.0', '2.7174111328125']
['540.0', '13952488', '28.0', '2.7167382812500005']
['540.0', '13952524', '28.0', '2.7167558593749996']
['540.0', '13951084', '28.0', '2.7160527343750003']
['540.0', '13953705', '28.0', '2.71733251953125']
['540.0', '13951193', '28.0', '2.7161059570312505']
['540.0', '13952386', '28.0', '2.7166884765625']
['540.0', '13951734', '28.0', '2.7163701171875']
['540.0', '13953124', '28.0', '2.717048828125']
['540.0', '13953028', '28.0', '2.717001953125']
['540.0', '13952089', '28.0', '2.71654345703125']
['540.0', '13952458', '28.0', '2.7167236328125']
['540.0', '13952711', '28.0', '2.7168471679687505']
['540.0', '13951976', '28.0', '2.71648828125']
['540.0', '13951888', '28.0', '2.7164453125000003']
['540.0', '13951492', '28.0', '2.716251953125']
['540.0', '13954416', '28.0', '2.7176796875000004']
['540.0', '13952026', '28.0', '2.7165126953125']
['540.0', '13952969', '28.0', '2.7169731445312504']
['540.0', '13952084', '28.0', '2.7165410156250003']
['540.0', '13952365', '28.0', '2.71667822265625']
['540.0', '13952415', '28.0', '2.7167026367187503']
['540.0', '13952970', '28.0', '2.7169736328125005']
['540.0', '13952726', '28.0', '2.7168544921875']
['540.0', '13951135', '28.0', '2.71607763671875']
['540.0', '13952246', '28.0', '2.7166201171875004']
['540.0', '13951723', '28.0', '2.71636474609375']
['540.0', '13952924', '28.0', '2.7169511718750003']
['540.0', '13951176', '28.0', '2.7160976562499997']
['540.0', '13952018', '28.0', '2.7165087890625']
['540.0', '13954410', '28.0', '2.7176767578125']
['540.0', '13951827', '28.0', '2.7164155273437505']
['540.0', '13953186', '28.0', '2.7170791015624998']
['540.0', '13952174', '28.0', '2.7165849609375003']
['540.0', '13951509', '28.0', '2.71626025390625']
['540.0', '13952720', '28.0', '2.7168515625000005']
['540.0', '13952347', '28.0', '2.71666943359375']
['540.0', '13952003', '28.0', '2.71650146484375']
['540.0', '13952860', '28.0', '2.716919921875']
['540.0', '13950161', '28.0', '2.71560205078125']
['540.0', '13952559', '28.0', '2.7167729492187505']
['540.0', '13949954', '28.0', '2.7155009765625']
['540.0', '13952209', '28.0', '2.7166020507812503']
['540.0', '13951713', '28.0', '2.71635986328125']
['540.0', '13952163', '28.0', '2.71657958984375']
['540.0', '13951124', '28.0', '2.716072265625']
['540.0', '13951024', '28.0', '2.7160234374999996']
['540.0', '13955186', '28.0', '2.7180556640624998']
['540.0', '13951890', '28.0', '2.7164462890624996']
['540.0', '13954583', '28.0', '2.71776123046875']
['540.0', '13951551', '28.0', '2.7162807617187497']
['540.0', '13953923', '28.0', '2.7174389648437502']
['540.0', '13953290', '28.0', '2.7171298828125003']
['540.0', '13950930', '28.0', '2.7159775390625']
['540.0', '13952778', '28.0', '2.7168798828125']
['540.0', '13951336', '28.0', '2.7161757812500005']
['540.0', '13952489', '28.0', '2.7167387695312497']
['540.0', '13951392', '28.0', '2.716203125']
['540.0', '13950534', '28.0', '2.7157841796874997']
['540.0', '13954233', '28.0', '2.71759033203125']
['540.0', '13950718', '28.0', '2.7158740234375003']
['540.0', '13952387', '28.0', '2.71668896484375']
['540.0', '13951542', '28.0', '2.7162763671874997']
['540.0', '13953651', '28.0', '2.71730615234375']
['540.0', '13953240', '28.0', '2.71710546875']
['540.0', '13951874', '28.0', '2.7164384765625']
['540.0', '13953423', '28.0', '2.7171948242187502']
['540.0', '13953062', '28.0', '2.7170185546875']
['540.0', '13953062', '28.0', '2.7170185546875']
['540.0', '13953780', '28.0', '2.7173691406250002']
['540.0', '13952299', '28.0', '2.7166459960937503']
['540.0', '13950875', '28.0', '2.71595068359375']
['540.0', '13952516', '28.0', '2.7167519531249997']
['540.0', '13953851', '28.0', '2.71740380859375']
['540.0', '13952388', '28.0', '2.7166894531250003']
['540.0', '13953229', '28.0', '2.7171000976562505']
['540.0', '13951199', '28.0', '2.71610888671875']
['540.0', '13953845', '28.0', '2.7174008789062505']
['540.0', '13953086', '28.0', '2.7170302734375005']
['540.0', '13952977', '28.0', '2.7169770507812503']
['540.0', '13952819', '28.0', '2.7168999023437497']
['540.0', '13953554', '28.0', '2.7172587890625']
['540.0', '13953045', '28.0', '2.71701025390625']
['540.0', '13953335', '28.0', '2.7171518554687504']
['540.0', '13952634', '28.0', '2.7168095703125']
['540.0', '13952146', '28.0', '2.7165712890625002']
['540.0', '13953717', '28.0', '2.71733837890625']
['540.0', '13953277', '28.0', '2.71712353515625']
['540.0', '13953740', '28.0', '2.717349609375']
['540.0', '13953902', '28.0', '2.7174287109375']
['540.0', '13952427', '28.0', '2.7167084960937498']
['540.0', '13953490', '28.0', '2.7172275390625']
['540.0', '13952668', '28.0', '2.7168261718749998']
['540.0', '13954325', '28.0', '2.7176352539062503']
['540.0', '13952491', '28.0', '2.71673974609375']
['540.0', '13953074', '28.0', '2.7170244140625']
['540.0', '13953468', '28.0', '2.7172167968750003']
['540.0', '13952592', '28.0', '2.7167890625']
['540.0', '13953228', '28.0', '2.7170996093750004']
['540.0', '13952099', '28.0', '2.71654833984375']
['540.0', '13953422', '28.0', '2.7171943359375']
['540.0', '13954120', '28.0', '2.7175351562500003']
['540.0', '13952998', '28.0', '2.7169873046874997']
['540.0', '13953104', '28.0', '2.7170390625000005']
['540.0', '13952485', '28.0', '2.71673681640625']
['540.0', '13953645', '28.0', '2.71730322265625']
['540.0', '13953240', '28.0', '2.71710546875']
['540.0', '13953794', '28.0', '2.7173759765625']
['540.0', '13952402', '28.0', '2.7166962890625']
['540.0', '13954543', '28.0', '2.7177416992187498']
['540.0', '13954022', '28.0', '2.7174873046875003']
['540.0', '13953918', '28.0', '2.7174365234374998']
['540.0', '13954392', '28.0', '2.71766796875']
['540.0', '13952414', '28.0', '2.7167021484375002']
['540.0', '13954814', '28.0', '2.7178740234375']
['560.0', '13952256', '29.0', '2.7166249999999996']
['560.0', '13952297', '29.0', '2.71664501953125']
['560.0', '13953231', '29.0', '2.71710107421875']
['560.0', '13953925', '29.0', '2.7174399414062504']
['560.0', '13951852', '29.0', '2.7164277343750003']
['560.0', '13952276', '29.0', '2.716634765625']
['560.0', '13951790', '29.0', '2.7163974609375003']
['560.0', '13951882', '29.0', '2.7164423828124997']
['560.0', '13952336', '29.0', '2.7166640625000005']
['560.0', '13952516', '29.0', '2.7167519531249997']
['560.0', '13952130', '29.0', '2.7165634765625004']
['560.0', '13954629', '29.0', '2.7177836914062503']
['560.0', '13951674', '29.0', '2.7163408203125003']
['560.0', '13953753', '29.0', '2.71735595703125']
['560.0', '13953525', '29.0', '2.7172446289062497']
['560.0', '13954063', '29.0', '2.71750732421875']
['560.0', '13953406', '29.0', '2.7171865234375003']
['560.0', '13951748', '29.0', '2.7163769531249997']
['560.0', '13952807', '29.0', '2.7168940429687503']
['560.0', '13952040', '29.0', '2.7165195312500003']
['560.0', '13953133', '29.0', '2.71705322265625']
['560.0', '13953614', '29.0', '2.7172880859374997']
['560.0', '13952304', '29.0', '2.7166484375']
['560.0', '13954026', '29.0', '2.7174892578125']
['560.0', '13952125', '29.0', '2.71656103515625']
['560.0', '13953258', '29.0', '2.7171142578125']
['560.0', '13952389', '29.0', '2.7166899414062504']
['560.0', '13953434', '29.0', '2.7172001953125005']
['560.0', '13952922', '29.0', '2.7169501953125']
['560.0', '13953649', '29.0', '2.7173051757812496']
['560.0', '13952055', '29.0', '2.71652685546875']
['560.0', '13953660', '29.0', '2.717310546875']
['560.0', '13951241', '29.0', '2.71612939453125']
['560.0', '13953353', '29.0', '2.7171606445312504']
['560.0', '13952738', '29.0', '2.7168603515625005']
['560.0', '13952365', '29.0', '2.71667822265625']
['560.0', '13954259', '29.0', '2.71760302734375']
['560.0', '13953848', '29.0', '2.71740234375']
['560.0', '13953437', '29.0', '2.71720166015625']
['560.0', '13953096', '29.0', '2.7170351562499997']
['560.0', '13953483', '29.0', '2.71722412109375']
['560.0', '13952676', '29.0', '2.7168300781249997']
['560.0', '13954690', '29.0', '2.7178134765625']
['560.0', '13952715', '29.0', '2.71684912109375']
['560.0', '13954064', '29.0', '2.7175078125']
['560.0', '13953403', '29.0', '2.71718505859375']
['560.0', '13953305', '29.0', '2.71713720703125']
['560.0', '13954713', '29.0', '2.71782470703125']
['560.0', '13951479', '29.0', '2.7162456054687505']
['560.0', '13953869', '29.0', '2.71741259765625']
['560.0', '13953203', '29.0', '2.7170874023437497']
['560.0', '13953832', '29.0', '2.71739453125']
['560.0', '13952743', '29.0', '2.71686279296875']
['560.0', '13951992', '29.0', '2.71649609375']
['560.0', '13953250', '29.0', '2.7171103515625']
['560.0', '13952887', '29.0', '2.71693310546875']
['560.0', '13952737', '29.0', '2.7168598632812504']
['560.0', '13951990', '29.0', '2.7164951171875']
['560.0', '13953603', '29.0', '2.7172827148437504']
['560.0', '13952856', '29.0', '2.71691796875']
['560.0', '13952802', '29.0', '2.7168916015624998']
['560.0', '13953721', '29.0', '2.7173403320312497']
['560.0', '13953001', '29.0', '2.71698876953125']
['560.0', '13953500', '29.0', '2.717232421875']
['560.0', '13953728', '29.0', '2.7173437500000004']
['560.0', '13952109', '29.0', '2.71655322265625']
['560.0', '13954793', '29.0', '2.7178637695312498']
['560.0', '13951568', '29.0', '2.7162890625000005']
['560.0', '13952370', '29.0', '2.7166806640625003']
['560.0', '13951331', '29.0', '2.71617333984375']
['560.0', '13953138', '29.0', '2.7170556640625003']
['560.0', '13953251', '29.0', '2.71711083984375']
['560.0', '13950704', '29.0', '2.7158671875']
['560.0', '13953343', '29.0', '2.7171557617187503']
['560.0', '13951862', '29.0', '2.7164326171875004']
['560.0', '13953532', '29.0', '2.7172480468750004']
['560.0', '13953781', '29.0', '2.7173696289062503']
['560.0', '13953026', '29.0', '2.7170009765625']
['560.0', '13954419', '29.0', '2.71768115234375']
['560.0', '13952418', '29.0', '2.7167041015624998']
['560.0', '13953419', '29.0', '2.71719287109375']
['560.0', '13952559', '29.0', '2.7167729492187505']
['560.0', '13951702', '29.0', '2.7163544921875005']
['560.0', '13952401', '29.0', '2.71669580078125']
['560.0', '13952823', '29.0', '2.71690185546875']
['560.0', '13955091', '29.0', '2.71800927734375']
['560.0', '13952204', '29.0', '2.716599609375']
['560.0', '13953056', '29.0', '2.717015625']
['560.0', '13953037', '29.0', '2.71700634765625']
['560.0', '13954948', '29.0', '2.717939453125']
['560.0', '13952634', '29.0', '2.7168095703125']
['560.0', '13953212', '29.0', '2.7170917968749997']
['560.0', '13952820', '29.0', '2.7169003906249998']
['560.0', '13951669', '29.0', '2.71633837890625']
['560.0', '13953540', '29.0', '2.7172519531250003']
['560.0', '13953079', '29.0', '2.71702685546875']
['560.0', '13953440', '29.0', '2.717203125']
['560.0', '13951655', '29.0', '2.7163315429687502']
['560.0', '13953256', '29.0', '2.7171132812499996']
['560.0', '13953542', '29.0', '2.7172529296874997']
['560.0', '13953526', '29.0', '2.7172451171875']
['560.0', '13953974', '29.0', '2.7174638671875']
['560.0', '13954090', '29.0', '2.7175205078125']
['560.0', '13953608', '29.0', '2.71728515625']
['560.0', '13953927', '29.0', '2.7174409179687498']
['560.0', '13953208', '29.0', '2.71708984375']
['560.0', '13954815', '29.0', '2.71787451171875']
['560.0', '13953220', '29.0', '2.7170957031250005']
['560.0', '13952283', '29.0', '2.7166381835937496']
['560.0', '13952996', '29.0', '2.7169863281250004']
['560.0', '13952133', '29.0', '2.71656494140625']
['560.0', '13952134', '29.0', '2.7165654296875']
['560.0', '13952070', '29.0', '2.7165341796874998']
['560.0', '13952932', '29.0', '2.7169550781250003']
['560.0', '13953202', '29.0', '2.7170869140625005']
['560.0', '13948637', '29.0', '2.71485791015625']
['580.0', '13953585', '30.0', '2.7172739257812504']
['580.0', '13954248', '30.0', '2.7175976562499997']
['580.0', '13953923', '30.0', '2.7174389648437502']
['580.0', '13952280', '30.0', '2.7166367187500002']
['580.0', '13952962', '30.0', '2.7169697265624997']
['580.0', '13952330', '30.0', '2.7166611328125']
['580.0', '13953699', '30.0', '2.71732958984375']
['580.0', '13954027', '30.0', '2.71748974609375']
['580.0', '13953081', '30.0', '2.71702783203125']
['580.0', '13951765', '30.0', '2.7163852539062496']
['580.0', '13952015', '30.0', '2.7165073242187496']
['580.0', '13953603', '30.0', '2.7172827148437504']
['580.0', '13953215', '30.0', '2.71709326171875']
['580.0', '13953331', '30.0', '2.71714990234375']
['580.0', '13952001', '30.0', '2.71650048828125']
['580.0', '13953982', '30.0', '2.7174677734375']
['580.0', '13953543', '30.0', '2.7172534179687498']
['580.0', '13952937', '30.0', '2.71695751953125']
['580.0', '13955177', '30.0', '2.7180512695312498']
['580.0', '13952700', '30.0', '2.7168417968750003']
['580.0', '13952328', '30.0', '2.7166601562499997']
['580.0', '13954501', '30.0', '2.71772119140625']
['580.0', '13952943', '30.0', '2.7169604492187505']
['580.0', '13952943', '30.0', '2.7169604492187505']
['580.0', '13953532', '30.0', '2.7172480468750004']
['580.0', '13953210', '30.0', '2.7170908203125004']
['580.0', '13953494', '30.0', '2.7172294921875']
['580.0', '13953950', '30.0', '2.7174521484375003']
['580.0', '13953141', '30.0', '2.7170571289062497']
['580.0', '13953599', '30.0', '2.71728076171875']
['580.0', '13952956', '30.0', '2.716966796875']
['580.0', '13953027', '30.0', '2.71700146484375']
['580.0', '13952164', '30.0', '2.7165800781250002']
['580.0', '13953416', '30.0', '2.7171914062500004']
['580.0', '13953292', '30.0', '2.7171308593749997']
['580.0', '13953070', '30.0', '2.7170224609374998']
['580.0', '13953330', '30.0', '2.7171494140625']
['580.0', '13955567', '30.0', '2.7182416992187504']
['580.0', '13954292', '30.0', '2.7176191406249997']
['580.0', '13952672', '30.0', '2.716828125']
['580.0', '13954047', '30.0', '2.71749951171875']
['580.0', '13952622', '30.0', '2.7168037109374996']
['580.0', '13953210', '30.0', '2.7170908203125004']
['580.0', '13951691', '30.0', '2.7163491210937503']
['580.0', '13953824', '30.0', '2.717390625']
['580.0', '13953566', '30.0', '2.7172646484375003']
['580.0', '13953030', '30.0', '2.7170029296875002']
['580.0', '13954416', '30.0', '2.7176796875000004']
['580.0', '13952818', '30.0', '2.7168994140625005']
['580.0', '13953753', '30.0', '2.71735595703125']
['580.0', '13951571', '30.0', '2.71629052734375']
['580.0', '13954115', '30.0', '2.71753271484375']
['580.0', '13952822', '30.0', '2.7169013671875']
['580.0', '13951404', '30.0', '2.716208984375']
['580.0', '13953804', '30.0', '2.717380859375']
['580.0', '13950737', '30.0', '2.7158833007812504']
['580.0', '13954092', '30.0', '2.717521484375']
['580.0', '13950031', '30.0', '2.7155385742187503']
['580.0', '13954659', '30.0', '2.7177983398437497']
['580.0', '13955251', '30.0', '2.71808740234375']
['580.0', '13952939', '30.0', '2.71695849609375']
['580.0', '13955920', '30.0', '2.7184140625']
['580.0', '13952173', '30.0', '2.7165844726562502']
['580.0', '13955309', '30.0', '2.7181157226562505']
['580.0', '13952198', '30.0', '2.7165966796875']
['580.0', '13953145', '30.0', '2.71705908203125']
['580.0', '13953799', '30.0', '2.7173784179687503']
['580.0', '13952300', '30.0', '2.7166464843750004']
